ㄱㅏㄱㅓㅣ 가게
ㅇㅑㅇㅂㅗ 양보
ㅇㅑㅇㅈㅜ 양주
ㅇㅑㅇㅍㅏ 양파
ㅇㅑㅌㄷㅏ 얕다
ㅇㅑㅣㄱㅣ 얘기
ㅇㅓㄷㅜㅁ 어둠
ㅇㅓㄹㅡㄴ 어른
ㅇㅓㅈㅓㅣ 어제
ㅇㅓㅈㅈㅣ 어찌
ㅇㅓㄴㄴㅣ 언니
ㅇㅓㄴㅇㅓ 언어
ㅇㅓㄷㄷㅏ 얻다
ㅇㅓㄹㄷㅏ 얼다
ㅇㅓㄹㅁㅏ 얼마
ㅇㅓㅁㅁㅏ 엄마
ㅇㅓㅂㄷㅏ 업다
ㅇㅓㅂㅁㅜ 업무
ㅇㅕㄱㅏㄴ 여간
ㅇㅕㄱㅓㄴ 여건
ㅇㅕㄱㅜㄴ 여군
ㅇㅕㄷㅡㄴ 여든
ㅇㅕㄹㅓㅅ 여럿
ㅇㅕㄹㅗㄴ 여론
ㅇㅕㄹㅡㅁ 여름
ㅇㅕㅅㅓㅅ 여섯
ㅇㅕㅅㅓㅇ 여성
ㅇㅕㅇㅣㄴ 여인
ㅇㅕㄱㅅㅏ 역사
ㅇㅕㄱㅅㅣ 역시
ㅇㅕㄴㄱㅜ 연구
ㅇㅕㄴㄱㅣ 연기
ㅇㅕㄴㅈㅜ 연주
ㅇㅕㄴㅎㅠ 연휴
ㅇㅕㄹㄱㅣ 열기
ㅇㅕㄹㄷㅏ 열다
ㅇㅕㄹㅊㅏ 열차
ㅇㅕㅁㄹㅕ 염려
ㅇㅕㅂㅅㅓ 엽서
ㅇㅕㅇㅇㅓ 영어
ㅇㅕㅇㅎㅏ 영하
ㅇㅕㅣㅂㅗ 예보
ㅇㅕㅣㅂㅣ 예비
ㅇㅗㄴㅡㄹ 오늘
ㅇㅗㄹㅏㄱ 오락
ㅇㅗㄹㅏㅣ 오래
ㅇㅗㅂㅡㄴ 오븐
ㅇㅗㅂㅂㅏ 오빠
ㅇㅗㅅㅣㅂ 오십
ㅇㅗㅇㅕㅁ 오염
ㅇㅗㅈㅓㄴ 오전
ㅇㅗㅈㅣㄱ 오직
ㅇㅗㅎㅏㅣ 오해
ㅇㅗㄴㄷㅗ 온도
ㅇㅗㅣㄱㅛ 외교
ㅇㅗㅣㄷㅏ 외다
ㅇㅗㅣㅁㅗ 외모
ㅇㅗㅣㅂㅜ 외부
ㅇㅛㄱㅡㅁ 요금
ㅇㅛㅅㅏㅣ 요새
ㅇㅛㅇㅣㄹ 요일
ㅇㅛㅈㅡㅁ 요즘
ㅇㅛㅊㅓㅇ 요청
ㅇㅛㅇㄱㅣ 용기
ㅇㅛㅇㄷㅗ 용도
ㅇㅛㅇㅅㅓ 용서
ㅇㅛㅇㅇㅓ 용어
ㅇㅜㅅㅏㄴ 우산
ㅇㅜㅅㅓㄴ 우선
ㅇㅜㅅㅡㅇ 우승
ㅇㅜㅈㅓㅇ 우정
ㅇㅜㅍㅕㄴ 우편
ㅇㅜㄹㄷㅏ 울다
ㅇㅜㅅㄷㅏ 웃다
ㅇㅜㅓㅣㄴ 웬
ㅇㅜㅣㄱㅣ 위기
ㅇㅜㅣㄹㅗ 위로
ㅇㅜㅣㅈㅜ 위주
ㅇㅜㅣㅊㅣ 위치
ㅇㅠㄹㅓㅂ 유럽
ㅇㅠㅁㅕㅇ 유명
ㅇㅠㅁㅜㄹ 유물
ㅇㅠㅅㅏㄴ 유산
ㅇㅠㅈㅓㄱ 유적
ㅇㅠㅎㅏㄱ 유학
ㅇㅠㅎㅕㅇ 유형
ㅇㅡㄹㅓㅣ 으레
ㅇㅡㅇㅡㅇ 으응
ㅇㅡㅁㄹㅛ 음료
ㅇㅡㅁㅈㅜ 음주
ㅇㅡㅣㄷㅗ 의도
ㅇㅡㅣㄹㅠ 의류
ㅇㅡㅣㅁㅜ 의무
ㅇㅡㅣㅁㅣ 의미
ㅇㅡㅣㅅㅏ 의사
ㅇㅡㅣㅈㅏ 의자
ㅇㅡㅣㅈㅣ 의지
ㅇㅣㄱㅓㅅ 이것
ㅇㅣㄱㅗㅅ 이곳
ㅇㅣㄴㅏㄹ 이날
ㅇㅣㄴㅏㅣ 이내
ㅇㅣㄴㅕㅁ 이념
ㅇㅣㄴㅗㅁ 이놈
ㅇㅣㄷㅏㄹ 이달
ㅇㅣㄷㅗㅇ 이동
ㅇㅣㄹㅏㅣ 이래
ㅇㅣㄹㅓㄴ 이런
ㅇㅣㄹㅡㅁ 이름
ㅇㅣㅁㅣㄴ 이민
ㅇㅣㅂㅓㄴ 이번
ㅇㅣㅂㅕㄹ 이별
ㅇㅣㅂㅜㄴ 이분
ㅇㅣㅂㅜㄹ 이불
ㅇㅣㅅㅏㅇ 이상
ㅇㅣㅅㅓㅇ 이성
ㅇㅣㅅㅡㄹ 이슬
ㅇㅣㅅㅣㅂ 이십
ㅇㅣㅇㅗㅣ 이외
ㅇㅣㅇㅛㅇ 이용
ㅇㅣㅇㅜㅅ 이웃
ㅇㅣㅇㅣㄱ 이익
ㅇㅣㅈㅓㄴ 이전
ㅇㅣㅈㅓㅣ 이제
ㅇㅣㅈㅜㅇ 이중
ㅇㅣㅌㅡㄹ 이틀
ㅇㅣㅎㅏㅣ 이해
ㅇㅣㅎㅗㄴ 이혼
ㅇㅣㄱㄷㅏ 익다
ㅇㅣㄴㄱㅜ 인구
ㅇㅣㄴㄱㅣ 인기
ㅇㅣㄴㄷㅗ 인도
ㅇㅣㄴㄹㅠ 인류
ㅇㅣㄴㅅㅏ 인사
ㅇㅣㄴㅎㅏ 인하
ㅇㅣㄹㄱㅣ 일기
ㅇㅣㄹㅂㅜ 일부
ㅇㅣㄹㅈㅏ 일자
ㅇㅣㄹㅊㅣ 일치
ㅇㅣㅁㅁㅜ 임무
ㅇㅣㅁㅅㅣ 임시
ㅇㅣㅂㄱㅜ 입구
ㅇㅣㅂㄷㅏ 입다
ㅇㅣㅂㅅㅏ 입사
ㅇㅣㅂㅅㅣ 입시
ㅇㅣㅅㄷㅏ 잇다
ㅇㅣㅈㄷㅏ 잊다
ㅈㅏㄱㅕㄱ 자격
ㅈㅏㄱㅡㄱ 자극
ㅈㅏㄱㄱㅜ 자꾸
ㅈㅏㄴㅓㅣ 자네
ㅈㅏㄷㅗㅇ 자동
ㅈㅏㄹㅏㅇ 자랑
ㅈㅏㅁㅏㅣ 자매
ㅈㅏㅅㅏㄹ 자살
ㅈㅏㅅㅓㅣ 자세
ㅈㅏㅅㅣㄱ 자식
ㅈㅏㅅㅣㄴ 자신
ㅈㅏㅇㅕㄴ 자연
ㅈㅏㅇㅠㄹ 자율
ㅈㅏㅈㅓㅇ 자정
ㅈㅏㅊㅓㅣ 자체
ㅈㅏㅊㅜㅣ 자취
ㅈㅏㅍㅏㄴ 자판
ㅈㅏㄱㄱㅏ 작가
ㅈㅏㄱㄷㅏ 작다
ㅈㅏㄴㄷㅣ 잔디
ㅈㅏㄴㅊㅣ 잔치
ㅈㅏㅁㅂㅏ 잠바
ㅈㅏㅁㅅㅣ 잠시
ㅈㅏㅂㄷㅏ 잡다
ㅈㅏㅂㅈㅣ 잡지
ㅈㅏㅇㄱㅏ 장가
ㅈㅏㅇㄹㅡ 장르
ㅈㅏㅇㅁㅏ 장마
ㅈㅏㅇㅁㅗ 장모
ㅈㅏㅇㅁㅣ 장미
ㅈㅏㅇㅂㅣ 장비
ㅈㅏㅇㅅㅏ 장사
ㅈㅏㅇㅅㅗ 장소
ㅈㅏㅇㅅㅜ 장수
ㅈㅏㅇㅊㅏ 장차
ㅈㅏㅈㄷㅏ 잦다
ㅈㅏㅣㄷㅏ 재다
ㅈㅏㅣㄹㅛ 재료
ㅈㅏㅣㅁㅣ 재미
ㅈㅏㅣㅅㅜ 재수
ㅈㅏㅣㅈㅜ 재주
ㅈㅏㅣㅈㅡ 재즈
ㅈㅓㄱㅓㅅ 저것
ㅈㅓㄱㅗㅅ 저곳
ㅈㅓㄴㅕㄱ 저녁
ㅈㅓㄹㅓㄴ 저런
ㅈㅓㅂㅓㄴ 저번
ㅈㅓㅇㅜㄹ 저울
ㅈㅓㅊㅜㄱ 저축
ㅈㅓㅍㅕㄴ 저편
ㅈㅓㅎㅡㅣ 저희
ㅈㅓㄱㄷㅏ 적다
ㅈㅓㄴㄱㅜ 전구
ㅈㅓㄴㄱㅣ 전기
ㅈㅓㄴㅂㅜ 전부
ㅈㅓㄴㅅㅣ 전시
ㅈㅓㄴㅈㅏ 전자
ㅈㅓㄴㅈㅜ 전주
ㅈㅓㄴㅎㅕ 전혀
ㅈㅓㄴㅎㅜ 전후
ㅈㅓㄹㅊㅏ 절차
ㅈㅓㅁㅅㅜ 점수
ㅈㅓㅁㅊㅏ 점차
ㅈㅓㅂㄷㅏ 접다
ㅈㅓㅂㅅㅣ 접시
ㅈㅓㅅㄷㅏ 젓다
ㅈㅓㅇㄱㅣ 정기
ㅈㅓㅇㄷㅗ 정도
ㅈㅓㅇㄹㅣ 정리
ㅈㅓㅇㅂㅗ 정보
ㅈㅓㅇㅂㅜ 정부
ㅈㅓㅇㅂㅣ 정비
ㅈㅓㅇㅇㅗ 정오
ㅈㅓㅇㅈㅣ 정지
ㅈㅓㅇㅊㅣ 정치
ㅈㅓㅈㄷㅏ 젖다
ㅈㅓㅣㅂㅣ 제비
ㅈㅓㅣㅅㅏ 제사
ㅈㅓㅣㅅㅣ 제시
ㅈㅓㅣㅈㅏ 제자
ㅈㅗㄱㅏㄱ 조각
ㅈㅗㄱㅏㅣ 조개
ㅈㅗㄱㅓㄴ 조건
ㅈㅗㄱㅡㅁ 조금
ㅈㅗㄱㅣㅇ 조깅
ㅈㅗㅁㅕㅇ 조명
ㅈㅗㅅㅏㅇ 조상
ㅈㅗㅅㅓㄴ 조선
ㅈㅗㅈㅓㄹ 조절
ㅈㅗㅈㅓㅇ 조정
ㅈㅗㅈㅣㄱ 조직
ㅈㅗㄹㄷㅏ 졸다
ㅈㅗㅂㄷㅏ 좁다
ㅈㅗㅇㄱㅛ 종교
ㅈㅗㅇㄹㅗ 종로
ㅈㅗㅇㄹㅠ 종류
ㅈㅗㅇㅇㅣ 종이
ㅈㅗㅎㄷㅏ 좋다
ㅈㅗㅎㅇㅏ 좋아
ㅈㅗㅏㅇㅜ 좌우
ㅈㅜㄴㅕㄴ 주년
ㅈㅜㄹㅡㅁ 주름
ㅈㅜㅁㅏㄹ 주말
ㅈㅜㅁㅓㄱ 주먹
ㅈㅜㅁㅜㄴ 주문
ㅈㅜㅁㅣㄴ 주민
ㅈㅜㅂㅏㅇ 주방
ㅈㅜㅂㅕㄴ 주변
ㅈㅜㅅㅣㄱ 주식
ㅈㅜㅇㅜㅣ 주위
ㅈㅜㅇㅡㅣ 주의
ㅈㅜㅇㅣㄴ 주인
ㅈㅜㅇㅣㄹ 주일
ㅈㅜㅈㅏㅇ 주장
ㅈㅜㅈㅓㅣ 주제
ㅈㅜㅎㅏㄴ 주한
ㅈㅜㄱㄷㅏ 죽다
ㅈㅜㄴㅂㅣ 준비
ㅈㅜㄹㄱㅣ 줄기
ㅈㅜㄹㄷㅏ 줄다
ㅈㅜㅂㄷㅏ 줍다
ㅈㅜㅇㅂㅜ 중부
ㅈㅜㅇㅇㅛ 중요
ㅈㅜㅣㄷㅏ 쥐다
ㅈㅡㄱㅅㅣ 즉시
ㅈㅡㅇㄱㅏ 증가
ㅈㅡㅇㄱㅓ 증거
ㅈㅣㄱㅏㄱ 지각
ㅈㅣㄱㅏㅂ 지갑
ㅈㅣㄱㅕㅇ 지경
ㅈㅣㄱㅡㅁ 지금
ㅈㅣㄱㅡㅂ 지급
ㅈㅣㄴㅡㅇ 지능
ㅈㅣㄷㅏㅣ 지대
ㅈㅣㅂㅏㅇ 지방
ㅈㅣㅂㅜㅇ 지붕
ㅈㅣㅅㅣㄱ 지식
ㅈㅣㅇㅕㄱ 지역
ㅈㅣㅇㅜㅣ 지위
ㅈㅣㅈㅓㄱ 지적
ㅈㅣㅈㅓㅁ 지점
ㅈㅣㅈㅣㄴ 지진
ㅈㅣㅊㅜㄹ 지출
ㅈㅣㅍㅕㅣ 지폐
ㅈㅣㅎㅕㅣ 지혜
ㅈㅣㄱㅎㅜ 직후
ㅈㅣㄴㄹㅗ 진로
ㅈㅣㄴㄹㅛ 진료
ㅈㅣㄴㄹㅣ 진리
ㅈㅣㄹㅅㅓ 질서
ㅈㅣㅂㄷㅏ 집다
ㅈㅣㅅㄷㅏ 짓다
ㅈㅣㅌㄷㅏ 짙다
ㅈㅣㅍㄷㅏ 짚다
ㅈㅈㅏㄷㅏ 짜다
ㅈㅈㅣㄷㅏ 찌다
ㅊㅏㄴㅏㅁ 차남
ㅊㅏㄹㅑㅇ 차량
ㅊㅏㄹㅕㅣ 차례
ㅊㅏㄹㅣㅁ 차림
ㅊㅏㅂㅕㄹ 차별
ㅊㅏㅅㅓㄴ 차선
ㅊㅏㅊㅏㅇ 차창
ㅊㅏㅊㅡㅁ 차츰
ㅊㅏㅁㄱㅏ 참가
ㅊㅏㅁㄷㅏ 참다
ㅊㅏㅁㅇㅕ 참여
ㅊㅏㅁㅈㅗ 참조
ㅊㅏㅇㄱㅏ 창가
ㅊㅏㅇㄱㅗ 창고
ㅊㅏㅇㄱㅜ 창구
ㅊㅏㅇㅈㅗ 창조
ㅊㅏㅈㄷㅏ 찾다
ㅊㅏㅣㅅㅗ 채소
ㅊㅓㅂㅓㄹ 처벌
ㅊㅓㅇㅡㅁ 처음
ㅊㅓㄹㄷㅗ 철도
ㅊㅓㅇㅅㅗ 청소
ㅊㅓㅣㅈㅗ 체조
ㅊㅗㄷㅏㅣ 초대
ㅊㅗㅂㅏㄴ 초반
ㅊㅗㅂㅏㅂ 초밥
ㅊㅗㅅㅜㄴ 초순
ㅊㅗㅈㅓㅁ 초점
ㅊㅗㅊㅓㅇ 초청
ㅊㅗㅇㄹㅣ 총리
ㅊㅗㅣㄱㅗ 최고
ㅊㅗㅣㅅㅗ 최소
ㅊㅗㅣㅈㅓ 최저
ㅊㅗㅣㅊㅗ 최초
ㅊㅗㅣㅎㅜ 최후
ㅊㅜㅅㅓㄱ 추석
ㅊㅜㅇㅓㄱ 추억
ㅊㅜㅇㅜㅣ 추위
ㅊㅜㅈㅣㄴ 추진
ㅊㅜㅊㅓㄴ 추천
ㅊㅜㅊㅡㄱ 추측
ㅊㅜㄱㄱㅜ 축구
ㅊㅜㄱㅅㅗ 축소
ㅊㅜㄱㅎㅏ 축하
ㅊㅜㄹㄱㅜ 출구
ㅊㅜㅂㄷㅏ 춥다
ㅊㅜㅇㄱㅗ 충고
ㅊㅜㅣㅁㅣ 취미
ㅊㅜㅣㅅㅗ 취소
ㅊㅣㄱㅗㅏ 치과
ㅊㅣㅇㅑㄱ 치약
ㅊㅣㄴㄱㅜ 친구
ㅋㅏㄹㅓㅣ 카레
ㅋㅏㅌㅗㄱ 카톡
ㅋㅏㅍㅓㅣ 카페
ㅋㅓㅌㅡㄴ 커튼
ㅋㅓㄹㄹㅓ 컬러
ㅋㅗㄹㄹㅏ 콜라
ㅋㅡㄹㅣㅁ 크림
ㅋㅣㄹㄹㅗ 킬로
ㅌㅏㄹㅏㄱ 타락
ㅌㅏㅇㅣㅂ 타입
ㅌㅏㄱㄱㅜ 탁구
ㅌㅏㄱㅈㅏ 탁자
ㅌㅏㅣㄷㅗ 태도
ㅌㅏㅣㅇㅏ 태아
ㅌㅓㄴㅓㄹ 터널
ㅌㅓㄹㄷㅏ 털다
ㅌㅓㅣㄹㅓ 테러
ㅌㅗㄱㄱㅣ 토끼
ㅌㅗㄷㅏㅣ 토대
ㅌㅗㄹㅗㄴ 토론
ㅌㅗㅇㄹㅗ 통로
ㅌㅜㅣㄷㅏ 튀다
ㅌㅡㄹㅓㄱ 트럭
ㅌㅡㄱㅅㅜ 특수
ㅌㅡㄱㅎㅣ 특히
ㅌㅡㄹㄷㅏ 틀다
ㅍㅏㅇㅣㄹ 파일
ㅍㅏㄴㅅㅏ 판사
ㅍㅏㄹㄷㅏ 팔다
ㅍㅕㄴㅈㅣ 편지
ㅍㅕㄴㅎㅣ 편히
ㅍㅕㅇㄱㅏ 평가
ㅍㅕㅇㅅㅗ 평소
ㅍㅕㅣㅈㅣ 폐지
ㅍㅗㅈㅏㅇ 포장
ㅍㅗㅎㅏㅁ 포함
ㅍㅛㅁㅕㄴ 표면
ㅍㅛㅈㅓㅇ 표정
ㅍㅛㅈㅜㄴ 표준
ㅍㅛㅎㅕㄴ 표현
ㅍㅜㄹㄷㅏ 풀다
ㅍㅜㅁㄷㅏ 품다
ㅍㅣㄱㅗㄴ 피곤
ㅍㅣㅁㅏㅇ 피망
ㅍㅣㅎㅏㅣ 피해
ㅍㅣㄹㅅㅜ 필수
ㅍㅣㄹㅇㅛ 필요
ㅍㅣㄹㅈㅏ 필자
ㅎㅏㄱㅣㄴ 하긴
ㅎㅏㄴㅡㄹ 하늘
ㅎㅏㅅㅜㄴ 하순
ㅎㅏㅊㅓㄴ 하천
ㅎㅏㅍㅜㅁ 하품
ㅎㅏㅍㅣㄹ 하필
ㅎㅏㄱㄱㅛ 학교
ㅎㅏㄱㄱㅣ 학기
ㅎㅏㄱㅂㅣ 학비
ㅎㅏㄱㅈㅏ 학자
ㅎㅏㄴㄷㅜ 한두
ㅎㅏㄴㅈㅏ 한자
ㅎㅏㅇㄱㅜ 항구
ㅎㅏㅣㅅㅗ 해소
ㅎㅑㅇㄱㅣ 향기
ㅎㅑㅇㅅㅜ 향수
ㅎㅓㄹㅏㄱ 허락
ㅎㅓㅇㅛㅇ 허용
ㅎㅕㄴㅈㅣ 현지
ㅎㅕㅇㅂㅜ 형부
ㅎㅕㅇㅅㅏ 형사
ㅎㅕㅇㅅㅜ 형수
ㅎㅗㄴㅏㅁ 호남
ㅎㅗㅂㅏㄱ 호박
ㅎㅗㅅㅓㄴ 호선
ㅎㅗㅅㅣㄹ 호실
ㅎㅗㅎㅡㅂ 호흡
ㅎㅗㄱㅅㅣ 혹시
ㅎㅗㄴㅈㅏ 혼자
ㅎㅗㄹㄹㅗ 홀로
ㅎㅗㅇㅂㅗ 홍보
ㅎㅗㅇㅅㅜ 홍수
ㅎㅗㅇㅊㅏ 홍차
ㅎㅗㅏㄱㅏ 화가
ㅎㅗㅣㅅㅏ 회사
ㅎㅛㄱㅗㅏ 효과
ㅎㅜㅂㅏㄴ 후반
ㅎㅜㅂㅏㅣ 후배
ㅎㅜㅎㅗㅣ 후회
ㅎㅠㅅㅣㄱ 휴식
ㅎㅠㅇㅣㄹ 휴일
ㅎㅡㄹㅡㅁ 흐름
ㅎㅡㄴㅎㅣ 흔히
ㅎㅡㅇㅁㅣ 흥미
ㅎㅡㅣㄷㅏ 희다
